X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE
1292448.37499294,140418.250129104,2749,660018,666786,66,Station 71,71,504 W Crow St,98032
1270113.09912552,223821.829056516,2750,1737,831941,60,Norton Bldg,Norton Bldg,801 2nd Ave,98104
1271455.81625636,215689.149455771,2751,1799,765991,64,Terminal Finance Station Post Office,Terminal Finance Station Post Office,2420 4th Ave S,98124
1317824.64477836,213159.620066017,2752,351539,0000000,350,"Chevron Stations; Inc #1193","Chevron Stations; Inc #1193",3725 150TH AVE NE,98006
1271253.72217236,224277.889168024,2753,351541,0000000,350,Chew  Chew'S,Chew  Chew'S,700 5TH AVE,98104
1310898.60515277,230588.607517689,2754,351542,0000000,350,Chewaya @ Route 425-319-3797,Chewaya,12860 NE 15TH PL,98005
1312350.86996478,105267.900154352,2755,30008,788517,30,Auburn Academy,Auburn Academy,3432 Academy Dr SE,98092
1313485.66001803,113079.790042356,2756,30009,712721,30,Don Johnson Home Heliport ,Don Johnson ,33548 143rd Pl SE,98092
1227635.56006503,150124.129995525,2757,30011,534033,30,Wax Orchard Airstrip,Wax Orchard,Wax Orchard Rd SW,98070
1308010.61814661,186130.553061277,2758,90038,0000000,90,Renton Highlands Neighborhood,Renton Highlands,Sunset Blvd NE & Kirkland Ave NE,98056
1293429.82906677,269177.048057184,2759,350629,0000000,350,Bartell Drugs #28,Bartell Drugs #28,14130 JUANITA DR NE STE 107,98034
1268696.62918945,225743.777968526,2760,350686,0000000,350,Bb Ranch,Bb Ranch,94-A PIKE ST,98101
1296805.82723603,111797.344444513,2761,350832,0000000,350,Big Daddy'S,Big Daddy'S,1138 AUBURN WAY S,98002
1268272.44926353,270949.274827689,2762,350898,0000000,350,Black Rock Coffee Bar,Black Rock Coffee Bar,14313 AURORA AVE N,98133
1318588.41063927,213076.048382774,2763,350991,0000000,350,Bombay House Indian Cuisine,Bombay Indian House Cuisine,15100 SE 38TH ST #305A,98006
1269733.94896519,225119.093850434,2764,351090,0000000,350,"Brooklyn Cafe; The","Brooklyn Cafe; The",1212 2ND AVE,98101
1310777.34095961,213300.166372851,2765,351095,0000000,350,Brown Bear Car Wash,Brown Bear Car Wash,3724 128TH AVE SE,98006
1303512.05201252,227446.620691434,2766,351293,0000000,350,California Pizza Kitchen #101,California Pizza Kitchen #101,595 106TH AVE NE,98004
1409661.32396552,178518.252012938,2767,1975,0000000,120,Mt Si Memorial Park,Mt Si Memorial Park,E North Bend Way,98045
1282617.56558636,245151.124980524,2768,2691,840083,330,Virginia Mason Clinic-Sand Point,Virginia Mason Clinic-Sand Point,4575 Sand Point Way NE,98105
1344765.15224893,254398.264294609,2769,6002990,360746,600,Redmond Ridge Park,Redmond Ridge Park,22915 NE Alder Crest Dr,98053
1321920.73009011,180853.924835026,2770,351409,0000000,350,Cedar River Espresso - 8957Mf,Cedar River Espresso,16402 SE 128TH ST,98059
1251073.77696802,215147.294240266,2771,351428,0000000,350,Celtic Swell,Celtic Swell,2722 ALKI AVE SW,98116
1268772.62706894,224246.060819611,2772,351459,0000000,350,Champagne Lady,Argosy,1101 ALASKAN WAY 201,98101
1237247.06610444,167643.914837778,2773,660106,406706,66,Station 55,55,10020 SW Bank Rd,98070
1316603.08455744,268843.328252181,2774,351480,0000000,350,Chateau Ste Michelle - Manor House,Chateau Ste Michelle Winery,14111 NE 145TH ST,98072
1276420.24989702,150254.453225687,2775,660070,380825,66,Station 67,26 - HQ,2238 S 223rd St,98198
1292656.35193919,142037.064148694,2776,650053,801805,65,Kent Police Department,Kent PD,232 4th Ave S,98032
1271322.3729537,262298.178940937,2777,3600042,265051,360,Hotel Nexus,Nexus,2140 N Northgate Way,98133
1318402.99992086,133128.984523937,2778,660116,674627,66,Station 75,75,15635 SE 272nd St,98042
1339083.74989785,125103.749918267,2779,660125,806264,66,Station 98,98,22015 SE 296th St,98010
1307421.74990177,120463.757885933,2780,660126,11,66,Station 34,34,31204 124th Ave SE,98092
1268903.65403786,227901.710004359,2781,1879,835155,60,United Airlines Bldg,United Airlines Bldg,2033 6th Ave,98121
1270246.82687645,222318.590921268,2782,902116,832218,902,Back Alley Bike Repair,Back Alley Bike Repair,314 1st Ave S,98104
1269311.0518451,223903.073972777,2783,902117,1004843,902,The Bicycle Repair Shop,The Bicycle Repair Shop,928 Alaskan Way,98104
1270254.06308244,222551.286978185,2784,902118,832212,902,Seattle E-bike,Seattle E-bike,222 1st Ave S,98104
1237958.42983919,168036.359919026,2785,903023,0,903,Vashon Farmers Market,Vashon Farmers Market,17519 Vashon Highway SW,98070
1256595.32990128,208549.500021189,2786,903026,0,903,West Seattle Farmers Market,West Seattle Farmers Market,44th Avenue SW & SW Alaska Street,98116
1267485.00005102,274507.999993682,2787,903029,0,903,Shoreline Farmers Market,Shoreline Farmers Market,15300 Westminster Way,98133
1269622.96001394,230692.100092858,2788,903032,0,903,Pike Place Market Express @ South Lake Union,Pike Place Market Exp-SLU,410 Terry Ave N,98109
1279913.3400237,265918.71992819,2789,903040,0,903,Lake City Farmers Market,Lake City Farmers Market,12528 28th Ave NE,98125
1279660.01999228,226703.389894441,2790,903041,0,903,Madrona Farmers Market,Madrona Farmers Market,1186 Martin Luther King Jr. Way,98122
1300498.99012527,178015.920012355,2791,903050,0,903,Renton Farmers Market,Renton Farmers Market,Burnett Avenue S & S 3rd Street,98057
1302933.95999286,231528.890085936,2792,903052,0,903,Bellevue Farmers Market,Bellevue Farmers Market,1717 Bellevue Way NE,98004
1267878.17511769,173892.125110358,2793,903072,0,903,Burien Farmers Market,Burien Farmers Market,SW 152nd Street & 5th Place SW,98166
1264854.09192702,235900.400043681,2794,903076,0,903,Queen Anne Farmers Market,Queen Anne Farmers Market,Crockett Street W & Queen Anne Ave N,98119
1267228.16296628,174875.0591681,2795,1568,603091,62,District Court-Southwest,District Court - Southwest,601 SW 149th St,98166
1318563.97400835,203932.463979691,2796,6005051,0000000,600,West Summit Open Space,West Summit Open Space,18501 SE Newport Way,00000
1279067.20195219,162217.135993183,2797,1810,396788,360,Doubletree Inn-Airport,Doubletree Inn - Airport,S 188th St & Pacific Hwy S,98188
1348506.68118319,200570.890978441,2798,350151,0000000,350,Aji Sushi & Grill,Aji Sushi & Grill,1052 NE PARK DR #302,98029
1266179.24905361,255727.299366191,2799,350291,0000000,350,Ampersand Pantry,Corner Cafe,424 N 85TH ST,98103
1307109.90866195,227972.693458185,2800,350359,0000000,350,Arco Am/Pm,Arco Am/Pm,11611 NE 8TH ST,98005
1316647.86038652,231517.136500522,2801,350399,0000000,350,Asian Food Center-Grocery,Asian Food Center,14509 NE 20TH ST,98007
1316647.86038652,231517.136500522,2802,350400,0000000,350,Asian Food Center-Seafood,Asian Food Center,14509 NE 20TH ST,98007
1263432.83000578,112725.26909785,2803,6002432,0000000,600,Saghalie Park,Saghalie Park,Dorffel Dr E and E John St,00000
1267079.92507377,113172.218007103,2804,6002976,0000000,600,BPA Trail Site,BPA Trail Site,Dorffel Dr E and E John St,00000
1269460.14898786,108185.388085768,2805,86,0000000,600,Hylebos Wetlands,Hylebos State Park,411 S 348th St,98003
1270334.14494327,151657.867085516,2806,1351,0000000,600,Des Moines Beach Park,Des Moines Beach Park,Cliff Ave S,98198
1284149.32991128,151417.970911771,2807,442,0000000,600,Van Dorens Landing Park,Van Dorens Landing Park,Russell Rd,98032
1291952.02493578,144831.025096193,2808,408,0000000,600,Commons Playfield,Commons Playfield,James St & N 5th Ave,98104
1285349.21497869,142714.957149848,2809,6002534,0000000,600,Riverbend Golf Course,Riverbend Golf Course,Dorffel Dr E and E John St,00000
1282712.81998903,137479.127070352,2810,425,0000000,600,Lake Fenwick Park,Lake Fenwick Park,Lake Fenwick Road,98032
1286051.62400694,190356.153862014,2811,1027,0000000,600,Kubota Gardens,Kubota Gardens,Renton Ave S & 55th Ave S,98118
1266150.33999069,166218.022020265,2812,1246,0000000,600,City Hall Park Normandy Park,City Hall Park,SW 174th St & 12th Pl SW,00000
1273689.2458446,207791.506130353,2813,914,0000000,600,Maplewood Playfield,Maple Wood Playground,Corson Ave S & S Angeline St,98108
1282654.60586661,203338.118055522,2814,1021,0000000,600,Brighton Playfield,Brighton Playground,S Juneau St & 39th Ave S,98118
1272265.71194628,208764.669866443,2815,1881,766019,60,United Parcel Service,United Parcel Service,4455 7th Ave S,98108
1272497.18195577,195538.098878682,2816,2358,521592,390,South Park Library,South Park Lib,8604 8th Ave S,98108
1316378.53710628,234040.267937183,2817,201,96294,360,Marriot Residence Inn-Bellevue,Marriott Residence Inn-Bellevue,14455 NE 29th Pl,98007
1304532.03816153,245889.389908195,2818,2072,35762,530,Bartell Drugs-Houghton,Bartell Drugs-Houghton,10625 NE 68th,98033
1270439.87537485,224470.172248021,2819,2198,834110,60,IDX Tower,IDX Tower,925 4th Ave,98104
1271554.63790911,109754.878057018,2820,2380,707843,330,Federal Way CBOC (Valor Healthcare),Federal Way CBOC (Valor Healthcare),34617 11th Pl S,98003
1358266.90444486,155932.120019943,2821,2415,0000000,64,Hobart Post Office,Hobart Post Office,20250 276th Av SE,98038
1277196.72275352,152374.958827183,2822,2404,0000000,64,Des Moines Post Office,Des Moines Post Office,2603 S 216th St,98198
1289640.95508286,142638.347066849,2823,421,615965,690,Kent West Mall,Kent West Mall,1313 W Meeker St,98032
1306699.02989052,227376.677917942,2824,1688,144350,60,Lincoln Center East,Lincoln Center East,515 116th Ave NE,98004
1274314.99984244,255452.000048026,2825,981,12395,660,St. Catherine of Siena Parish School,St. Catherine ,8524 8th Ave NE,98115
1285257.99993803,195067.000083357,2826,6600237,927161,662,South Lake High School,South Lake,8601 Rainier Ave S,98118
1286495.00008869,194459.999985024,2827,1035,530959,662,Rainier Beach High School,Rainier Beach,8815 Seward Park Ave S,98118
1270157.25094011,245030.123910189,2828,350101,0000000,350,Afc Sushi @ Qfc #869,Afc Sushi @ Qfc #869,1801 N 45TH ST,98103
1273399.43244785,120944.070573598,2829,350152,0000000,350,Akasaka Restaurant,Akasaka Restaurant,31246 PACIFIC HWY S,98003
1275673.86096986,243546.674449265,2830,350164,0000000,350,Aladdin Gyro-Cery & Deli,Aladdin Gyro-Cery & Deli,4139 UNIVERSITY WAY NE,98105
1270376.99590744,226372.20715785,2831,1836,445403,360,Sheraton Hotel,Sheraton H,6th Ave & Pike St,98101
1304891.50168145,107954.618862271,2832,351986,0000000,350,Day And Night Grocery,Day And Night Grocery,3235 AUBURN WAY S,98092
1273877.69297427,123457.969417185,2833,350603,0000000,350,Barriga Llena Trailer @ Route 253-569-9197,Barriga Llena Trailer,7815 AURORA AVE N,98103
1313366.48538761,181060.049422771,2834,350614,0000000,350,Bartell Drug Co #45,Bartell Drug Co #45,4700 NE 4TH ST,98059
1260187.59469835,247814.510073692,2835,350618,0000000,350,Bartell Drugs #02,Bartell Drugs #2,1500 NW MARKET ST #101,98107
1257363.20861486,216174.359443352,2836,350638,0000000,350,Bartell Drugs #56,Bartell Drugs #56,2345 42ND AVE SW,98116
1264709.36977552,235999.345711932,2837,350643,0000000,350,Bartell Drugs #67,Bartell Drugs #67,1929 QUEEN ANNE AVE N,98109
1265087.04454511,255774.392447859,2838,350646,0000000,350,Bartell Drugs #9,Bartell Drugs #9,100 N 85TH ST,98103
1280239.57034236,173296.210291684,2839,350650,0000000,350,Barwaago Cafe,Barwaago Cafe,15245 INTERNATIONAL BL,98188
1271069.29242311,224106.199550778,2840,350653,0000000,350,Basil Box,Basil Box,701 5TH AVE,98104
1301485.09313995,138325.436401352,2841,350654,0000000,350,Basil Garden,Basil Garden,25684 104TH AVE SE,98030
1295923.85819945,112648.370629609,2842,350659,0000000,350,Baskin-Robbins 31 Flavors,Baskin-Robbins 31 Flavors,918 AUBURN WAY S,98002
1274442.99991453,226276.99999918,2843,1079,448115,663,Seattle University,Seattle U,901 12th Ave,98122
1257803.00005811,257329.999900937,2844,1012,12287,660,North Beach Elementary School,North Beach,9018 24th Ave NW,98117
1298819.00004694,211579.999865681,2845,548,9278,662,Mercer Island High School,Mercer Island,9100 SE 42nd St,98040
1299657.00001135,280241.00001061,2846,245,178050,662,Bothell High School,Bothell,9130 NE 180th St,98011
1269993.99995427,228631.999882355,2847,6600661,840697,660,Spruce Street School,Spruce Street,914 Virginia St,98101
1260154.99994728,257968.999935269,2848,1017,831688,661,Whitman Middle School,Whitman,9201 15th Ave NW,98117
1295048.23757535,147374.936346933,2849,351057,0000000,350,"Bri'S Beans; Ii","Bri'S Beans; Ii",1234 N CENTRAL AVE,98032
1270682.02285644,222007.600073442,2850,1554,433064,60,Court In The Square,Court In The Square,401 2nd Ave S,98104
1270020.00219886,266862.388316438,2851,351919,0000000,350,Curb Jumper Street Eats,Curb Jumper Street Eats,12579 DENSMORE AVE N,98133
1268157.56497885,253374.506827682,2852,352000,0000000,350,Deez Dogz Cart # 1 @ 7617 Aurora Ave N,Deez Dogz,7617 AURORA AVE N,98121
1302013.43460295,249636.89881736,2853,352014,0000000,350,Delille Cellars @ Sotherby'S,Delille Cellars @ Sotherby'S,15 LAKE ST #200,98033
1291452.2657647,280442.773557186,2854,352116,0000000,350,Dolce Vita Espresso,Dolce Vita Espresso,6524 NE 181ST ST #10,98028
